datetime,market,price,rsi,ma20,ma60,vwap,vol_pct,vol_ratio,drop_pct
2026-03-31 02:18:07,KRW-AKT,748.0,15.39,748.05,,748.99,0.1337,1.0,0.0067
2026-03-31 02:18:22,KRW-AKT,748.0,15.39,748.0,,748.99,0.1337,1.0,0.0
2026-03-31 02:18:37,KRW-AKT,748.0,15.39,748.0,748.53,748.99,0.1337,1.0,0.0
2026-03-31 02:18:52,KRW-AKT,748.0,15.39,748.0,748.53,748.99,0.1337,1.0,0.0
2026-03-31 02:19:07,KRW-AKT,748.0,15.39,748.0,748.48,748.99,0.1337,1.0,0.0
2026-03-31 02:19:22,KRW-AKT,748.0,15.39,748.0,748.43,748.99,0.1337,1.0,0.0
2026-03-31 02:19:37,KRW-AKT,748.0,15.39,748.0,748.38,748.99,0.1337,1.0,0.0
2026-03-31 02:19:52,KRW-AKT,748.0,15.39,748.0,748.33,748.99,0.1337,1.0,0.0
2026-03-31 02:20:07,KRW-AKT,748.0,15.39,748.0,748.28,748.99,0.1337,1.0,0.0
2026-03-31 02:20:22,KRW-AKT,748.0,15.39,748.0,748.23,748.99,0.1337,1.0,0.0
